,id,xyz,bo
12354,SADFEL,3,3
12355,SIGNUT,3,3
12356,DUSTUI,3,3
12357,PIJNAA,3,3
12358,RIVYOM,2,2
12359,QAYRIU,3,3
12360,NIJVIL,3,3
12361,ROCBUG,1,1
12362,YUGMIX,3,3
12363,TIHDAR,3,3
12364,GUTVEW,1,1
12365,XOGMOV,3,3
12366,MAHZUT,3,3
12367,APUFAT,3,3
12368,JEBLIL,3,3
12369,BAQSAO,3,3
12370,DIBDEA,2,2
12371,LIMFEU,2,2
12372,BOJRIC,3,3
12373,DOPTOS,3,3
12374,VIJBIB,3,3
12375,MODVIK,3,3
12376,CUMBIX,3,3
12377,IMAVAT,3,3
12378,IQIRIK,3,3
12379,XUDTUN,3,3
12380,QORLEP,3,3
12381,RIPJEF,3,3
12382,NIMFAR,3,3
12383,HABQAF,3,3
12384,POBMEB,3,3
12385,CEHQIP,3,3
12386,LIGDOU,2,2
12387,IHIMIV,2,2
12388,NARNUP,2,2
12389,JAKVOH,3,3
12390,TEKJEA,3,3
12391,EZABIS,2,2
12392,WEMPAG,3,3
12393,KAYSUB,3,3
12394,NITPBZ,3,3
12395,DENPOC,1,1
12396,GIQWAG,3,3
12397,JIXVUH,2,2
12398,SOFJUU,3,3
12399,POQWOI,3,3
12400,PITHIL,2,2
12401,QOBSOR,3,3
12402,IMOMUT,1,1
12403,ICEGUU,2,2
12404,ZALTOY,3,3
12405,LIVFOM,3,3
12406,YOXFIB,3,3
12407,ZIGTOA,2,2
12408,NIEPZF,2,2
12409,ABOTNI,3,3
12410,DABLEY,2,2
12411,BENBOO,3,3
12412,VOHDOL,1,1
12413,QIKZOZ,1,1
12414,UVUFIB,2,2
12415,VUSSOT,3,3
12416,HOQDIA,1,1
12417,GUVNAO,2,2
12418,KIKNEX,3,3
12419,TUZMOS,3,3
12420,YIXVEG,1,1
12421,IYAGOF,3,3
12422,YEBWAE,2,2
12423,JAFZEY,3,3
12424,ITOYEX,3,3
12425,RULZIH,2,2
12426,OBELAL,2,2
12427,HOZROE,2,2
12428,YUKBOW,2,2
12429,BABNAV,3,3
12430,CIZDOF,2,2
12431,QIYTEA,3,3
12432,CERPUM,3,3
12433,YAMPAF,3,3
12434,KUKNIO,2,2
12435,FULCIZ,3,3
12436,KAXLEC,2,2
12437,IJAZEY,2,2
12438,YUCHEL,2,2
12439,MEQZEO,1,1
12440,SAQFOF,2,2
12441,ROQGAF,1,1
12442,KIVTOA,2,2
12443,DAJQOX,3,3
12444,HESNOL,2,2
12445,XAKSAE,2,2
12446,HELREV,2,2
12447,JANGOX,2,2
12448,DALLEK,3,3
12449,XURDIX,3,3
12450,ZOMFEP,1,1
12451,DEGPOX,3,3
12452,QAMHOC,3,3
12453,VUGNAO,3,3
12454,NAVPAB,2,2
12455,RUSFAM,3,3
12456,KUPGEI,3,3
12457,QUZTUB,3,3
12458,JISBIW,2,2
12459,MEXCIB,2,2
12460,DOLZIN,2,2
12461,LUQJUD,3,3
12462,GEXNUU,3,3
12463,WARQEO,2,2
12464,YORTIJ,1,1
12465,BIBHAV,3,3
12466,IGUGIA,1,1
12467,KAFZEY,3,3
12468,BOTXUF,3,3
12469,HUJVUD,3,3
12470,VOLCUW,1,1
12471,SIBMEW,3,3
12472,TUJLOA,3,3
12473,NAQGAQ,3,3
12474,SOMPEQ,3,3
12475,UHEJEX,2,2
12476,OYABOG,3,3
12477,WAXHUA,3,3
12478,CAMCOJ,2,2
12479,RUVYOY,3,3
12480,LIHGOZ,2,2
12481,COBQEQ,3,3
12482,OSELOO,2,2
12483,KECFOO,3,3
12484,IFAXEU,3,3
12485,ENATAP,1,1
12486,XIBKIF,3,3
12487,TEWSOE,3,3
12488,XANLOQ,3,3
12489,VAJTAB,3,3
12490,AFANEC,3,3
12491,CUHXUZ,3,3
12492,PARCET,3,3
12493,BODRER,1,1
12494,ZONJOD,3,3
12495,FUPSIT,2,2
12496,MGSACO,2,2
12497,WIGNOP,3,3
12498,LENFOB,3,3
12499,IHEKIP,3,3
12500,XIGHUQ,3,3
12501,FUYVUR,2,2
12502,MEPRUC,2,2
12503,SUYSEK,3,3
12504,ECEFAV,2,2
12505,QICNOF,1,1
12506,KEGCOO,3,3
12507,DISHEV,3,3
12508,QOXPIC,2,2
12509,TARQOT,1,1
12510,SOLCAX,3,3
12511,GIVNOP,1,1
12512,FIPTAZ,3,3
12513,YIQQAR,3,3
12514,YEYKUJ,1,1
12515,BEXWOS,1,1
12516,ZECFUL,3,3
12517,FEHJIM,3,3
12518,OBOYEJ,2,2
12519,ALIZUQ,3,3
12520,NUXQII,2,2
12521,EDODUX,2,2
12522,XAPMOQ,2,2
12523,BIJGUX,1,1
12524,SESFUR,1,1
12525,OLUBAZ,2,2
12526,AYAQOG,1,1
12527,ACATUT,3,3
12528,UKEBAN,3,3
12529,WAHKOH,3,3
12530,HIBNOX,2,2
12531,DADFOG,3,3
12532,ALUXIO,2,2
12533,VOKVOH,3,3
12534,LIYGUY,3,3
12535,PEDYUU,3,3
12536,CALGIF,2,2
12537,YATFAB,2,2
12538,GEHCAX,2,2
12539,KIGFIR,2,2
12540,NAKJIS,2,2
12541,MEBWOI,3,3
12542,PUHVIY,3,3
12543,UTECAZ,2,2
12544,MATSUX,2,2
12545,UZOGOH,3,3
12546,YOWKEA,3,3
12547,ECOCAD,2,2
12548,JIQVUD,1,1
12549,TUBVAN,1,1
12550,AXUBUS,3,3
12551,FUPVUI,1,1
12552,ECOZOM,3,3
12553,HIJSEY,3,3
12554,XIGMIL,3,3
12555,EWALET,2,2
12556,KEQCUE,2,2
12557,POJPOT,1,1
12558,BICPUY,2,2
12559,ODUHUR,2,2
12560,BEHVOA,1,1
12561,GICWEX,2,2
12562,XIDXOY,1,1
12563,AVIVEH,2,2
12564,XEDDER,3,3
12565,WOKVOH,2,2
12566,JAJBOO,3,3
12567,RAYLEJ,3,3
12568,NUMSUL,3,3
12569,BEDPOP,2,2
12570,CERLEQ,1,1
12571,LULREQ,3,3
12572,BOCBAX,3,3
12573,HOJDOZ,2,2
12574,HEGCEC,3,3
12575,GAVJUK,2,2
12576,GOFSUP,1,1
12577,BIYTUY,2,2
12578,FOBZAX,3,3
12579,VEYTUP,3,3
12580,CECBES,3,3
12581,YAZFUB,2,2
12582,JOQQOV,1,1
12583,SIVLOB,2,2
12584,DOPHEV,2,2
12585,ACAZOU,3,3
12586,OPIYIW,2,2
12587,NOWNIY,2,2
12588,BODNAK,1,1
12589,WEHMAZ,2,2
12590,BICWER,3,3
12591,CAGDAQ,3,3
12592,KUQQIX,1,1
12593,ATOZIU,2,2
12594,SELTEI,2,2
12595,EMUTEN,1,1
12596,WOTZUC,3,3
12597,PUMYUT,2,2
12598,QUMKIS,3,3
12599,MISYUK,3,3
12600,SASYUI,2,2
12601,MIGFAK,3,3
12602,WOCWAP,3,3
12603,TIZFEO,3,3
12604,WAJFIW,3,3
12605,DEQNIX,3,3
12606,ZESKUD,1,1
12607,DEBXUD,3,3
12608,XEBLAR,1,1
12609,DIZDEW,1,1
12610,YAFCOZ,3,3
12611,BUTQOX,3,3
12612,CEWVAB,2,2
12613,VITSUP,2,2
12614,FORPEI,3,3
12615,CEHSEQ,3,3
12616,COJWOP,2,2
12617,ASIKET,2,2
12618,FIVLAY,1,1
12619,MUCCOC,2,2
12620,SULVIE,3,3
12621,NAGPOD,2,2
12622,ZAVBED,2,2
12623,FANXEY,3,3
12624,SIRPAK,3,3
12625,OJEJUI,3,3
12626,HIXXER,3,3
12627,MASSAC,2,2
12628,WIPVUP,3,3
12629,IWUYAC,1,1
12630,RAHKOB,2,2
12631,KUNDIH,3,3
12632,GOSMOS,3,3
12633,NEJDUE,3,3
12634,HATQOI,2,2
12635,FUNNOR,1,1
12636,CABLOH,2,2
12637,EPOWUC,3,3
12638,ZORHEW,2,2
12639,OVUYEK,3,3
12640,LUQSOH,3,3
12641,VEXKEQ,1,1
12642,OVOJEQ,2,2
12643,XIYNEZ,3,3
12644,HUQJUY,3,3
12645,QEMPII,3,3
12646,VASYAQ,3,3
12647,NAFJAG,2,2
12648,ICOKIW,2,2
12649,NOGXIQ,2,2
12650,WOYCES,2,2
12651,GACMAA,2,2
12652,NOZLOD,2,2
12653,CUGWUX,3,3
12654,RUPHEP,1,1
12655,BOJYAC,2,2
12656,SOSJEQ,3,3
12657,QIDBOU,3,3
12658,SAQHUP,3,3
12659,CAWLIV,3,3
12660,NOGQAD,2,2
12661,EWANIB,3,3
12662,SIZHUH,3,3
12663,ECECIY,2,2
12664,LULNAH,2,2
12665,UZIXIM,3,3
12666,WAGSOP,1,1
12667,DICLOT,1,1
12668,DERYUV,2,2
12669,XIXDOZ,1,1
12670,OKURAN,2,2
12671,NURJUF,3,3
12672,CUBDOS,2,2
12673,GODREX,3,3
12674,MUFKAZ,2,2
12675,FISJAS,3,3
12676,VOBDEY,2,2
12677,TIVGAG,2,2
12678,HERVOQ,3,3
12679,FUQNUC,2,2
12680,HUBBAJ,3,3
12681,UGOGON,3,3
12682,OTUHUH,3,3
12683,ABAVAA,3,3
12684,YAJLEA,2,2
12685,JAXPAZ,2,2
12686,EHIKOV,1,1
12687,ZIHNUB,3,3
12688,PAZBID,2,2
12689,BAXQAV,2,2
12690,OHABUV,3,3
12691,ONIMII,3,3
12692,RALLUN,3,3
12693,FAYGOE,3,3
12694,FOPQAD,1,1
12695,OLADOV,3,3
12696,MOMTIR,3,3
12697,CIVYOW,2,2
12698,ZEQHIM,2,2
12699,KOJQIM,2,2
12700,SAENNJ,3,3
12701,XUJDEM,2,2
12702,ZIDHUS,3,3
12703,FIHMAN,1,1
12704,BEAMNI,3,3
12705,NIJQUS,3,3
12706,MIXTEU,2,2
12707,KEKKUH,1,1
12708,LIQCET,3,3
12709,MOFRIJ,3,3
12710,NEQTUB,3,3
12711,VOWDAO,2,2
12712,YEXXEF,3,3
12713,DOQBOA,1,1
12714,PEMYAK,2,2
12715,VEKDUL,3,3
12716,BAGHUN,2,2
12717,VUKZIK,3,3
12718,NEGVUS,1,1
12719,GEMRUM,3,3
12720,YOVMOL,3,3
12721,TURWUY,3,3
12722,NAYVIU,2,2
12723,ILOCUI,3,3
12724,MOCFUG,2,2
12725,LEZYOG,3,3
12726,GAWPOM,2,2
12727,PURYOR,3,3
12728,HUDVAD,1,1
12729,ZOLWOP,3,3
12730,MAHZOM,3,3
12731,WIYJEW,3,3
12732,TAPKIF,3,3
12733,RIFJIA,2,2
12734,ADETOV,3,3
12735,UROMOE,2,2
12736,JEVSEJ,3,3
12737,NESRUA,3,3
12738,TIZHIT,3,3
12739,DANMUC,2,2
12740,XOFNUE,3,3
12741,MASDAN,3,3
12742,LOCMEV,1,1
12743,AQENIV,2,2
12744,LUHROV,3,3
12745,TITFEJ,3,3
12746,XOXDET,2,2
12747,UPIDIH,3,3
12748,YEJXAN,3,3
12749,PECWOJ,3,3
12750,ROHZEV,2,2
12751,LIBPEU,3,3
12752,POGYOB,3,3
12753,HEQCIS,3,3
12754,YIRQIC,2,2
12755,NEKKAP,1,1
12756,DUCRID,3,3
12757,DEWSAC,3,3
12758,GIHSIA,3,3
12759,XOVTAE,2,2
12760,RIXREW,1,1
12761,FANQOD,3,3
12762,COBVUM,3,3
12763,RENLOM,3,3
12764,JEGQER,3,3
12765,NESYEP,2,2
12766,DUPXES,3,3
12767,DARQAR,2,2
12768,KEHLOZ,2,2
12769,LONXAN,3,3
12770,YAVLAL,3,3
12771,KUMHAC,2,2
12772,XEFRUW,2,2
12773,WUXLUW,1,1
12774,WIZQON,2,2
12775,VERWIB,3,3
12776,RUHCON,2,2
12777,MEGZIH,3,3
12778,SIPQIR,3,3
12779,KAWCIU,2,2
12780,NUPWOK,3,3
12781,DAJQUA,2,2
12782,PORWID,1,1
12783,TEQGUR,2,2
12784,OWETEQ,1,1
12785,DEFHAY,2,2
12786,BOFFAG,3,3
12787,DIZMAA,2,2
12788,SOGYIZ,2,2
12789,UCUKUA,2,2
12790,CUXWAU,3,3
12791,PEBDEH,3,3
12792,PUSSIF,1,1
12793,ZIQZAA,3,3
12794,ETUKIP,3,3
12795,JOXXID,2,2
12796,ZOSBAK,3,3
12797,EYESEH,3,3
12798,DITVUA,3,3
12799,GONPOO,3,3
12800,KIHBUB,3,3
12801,BUYZOL,3,3
12802,RADTOF,3,3
12803,MELRIH,3,3
12804,ZOPYIM,2,2
12805,FEFZUM,2,2
12806,LIGFOW,3,3
12807,IPIKEX,2,2
12808,RIJLED,2,2
12809,ZETWIE,3,3
12810,ZAJWUC,2,2
12811,KUFNOP,3,3
12812,WILZIA,3,3
12813,KAGLEK,3,3
12814,PUVLEZ,3,3
12815,WUGLAM,3,3
12816,ULUQUO,2,2
12817,JUXMUK,1,1
12818,TIRLAH,3,3
12819,UVUZAO,3,3
12820,YAZZIJ,2,2
12821,ODAYUO,3,3
12822,KIJFOZ,2,2
12823,LOPYOE,3,3
12824,GETFAN,3,3
12825,AHASAF,3,3
12826,CATWOL,3,3
12827,LUZKIC,1,1
12828,MUZYUD,2,2
12829,KEXMAC,3,3
12830,XOLYED,1,1
12831,CUQWAN,3,3
12832,CUHXOT,3,3
12833,PIKXOX,3,3
12834,XODQUD,2,2
12835,XUCSIX,1,1
12836,ZONJUJ,2,2
12837,TULDEJ,3,3
12838,LIHPUN,3,3
12839,XORSUU,2,2
12840,GOPDUN,3,3
12841,OKOHEB,3,3
12842,BIDYET,2,2
12843,CAWGUD,3,3
12844,YEQHOU,2,2
12845,ZOSREH,3,3
12846,FONPOO,1,1
12847,PUMKEP,1,1
12848,BCOCFE,2,2
12849,XIXTEE,3,3
12850,PUFQUC,3,3
12851,VEKJUT,2,2
12852,LAJBIJ,3,3
12853,BIBDOG,3,3
12854,PIJNUS,2,2
12855,WOJBUV,2,2
12856,AQOBOZ,2,2
12857,MPSOPD,3,3
12858,ICIXAT,2,2
12859,RAJZAG,2,2
12860,SADMAO,1,1
12861,NUVDIT,2,2
12862,XELREL,2,2
12863,YUYNEN,1,1
12864,HAGBAT,3,3
12865,TEWXEZ,2,2
12866,SEHTUW,2,2
12867,VALBAN,3,3
12868,KIVXAP,3,3
12869,FOGRUO,2,2
12870,URAJEE,2,2
12871,SAWNEM,2,2
12872,TARQUZ,1,1
12873,DIWQOS,3,3
12874,LOPPEO,2,2
12875,DIYSUZ,1,1
12876,GEKDAD,2,2
12877,NOXMEU,3,3
12878,AFOROC,2,2
12879,YEBBAJ,3,3
12880,ZEDXEL,1,1
12881,IGOSUS,3,3
12882,LOMSAH,3,3
12883,WOXPOQ,2,2
12884,YUWNEK,3,3
12885,HOKBIT,3,3
12886,XEJZUI,2,2
12887,BAPLEK,3,3
12888,GEFVAR,3,3
12889,NUXSIK,2,2
12890,CETZEJ,2,2
12891,LAHMAK,1,1
12892,CEQBOP,1,1
12893,CITHAR,1,1
12894,TIKDIC,2,2
12895,QETVAM,3,3
12896,WAJMUR,3,3
12897,RANSUX,2,2
12898,MONFEB,2,2
12899,TISHEL,1,1
12900,AYAJAL,2,2
12901,FODBOP,2,2
12902,HUNJAC,2,2
12903,YELYUJ,1,1
12904,VOQPOJ,2,2
12905,EKIDAE,2,2
12906,SIWXAY,3,3
12907,XESGEK,2,2
12908,KEFKEM,2,2
12909,EYOXIA,3,3
12910,XIQHUB,2,2
12911,KALVUO,2,2
12912,MEQQOP,3,3
12913,DOYQEO,1,1
12914,DOQNUU,3,3
12915,QOKXEV,3,3
12916,UVUMAB,3,3
12917,REDRUQ,3,3
12918,AQEWIC,3,3
12919,KECDOM,3,3
12920,KUTYIJ,2,2
12921,QUJRIX,1,1
12922,DELCOO,2,2
12923,YOCSOA,3,3
12924,CIGLAI,2,2
12925,TAMFOF,2,2
12926,CAXSUQ,2,2
12927,TOZXIR,3,3
12928,VUYCOI,3,3
12929,MIVSOB,3,3
12930,KANPUL,2,2
12931,OSELUV,3,3
12932,KUCXIQ,2,2
12933,NONFON,3,3
12934,HUYBIM,3,3
12935,POKSUG,3,3
12936,PEFXII,1,1
12937,JOGMIC,2,2
12938,TUCGEE,2,2
12939,TOKJOV,3,3
12940,YUQZER,2,2
12941,WAQVES,3,3
12942,LAXLAY,3,3
12943,XIQJOY,3,3
12944,LERZAJ,1,1
12945,MEVSUB,1,1
12946,IRIXOW,3,3
12947,UPAGEZ,2,2
12948,ROMRES,3,3
12949,BAHYER,3,3
12950,HOZRUK,2,2
12951,ZUQXUE,3,3
12952,NINFEW,3,3
12953,BOJLUI,2,2
12954,FIKQAR,3,3
12955,ZIJJAF,2,2
12956,RAJSIE,3,3
12957,YUPGOH,3,3
12958,BUFVAB,1,1
12959,RIFTOR,3,3
12960,WAGHUI,3,3
12961,TONNUG,3,3
12962,VUSSUZ,3,3
12963,JALVUO,1,1
12964,CUVNOY,3,3
12965,WIGSOV,3,3
12966,UTUFOG,2,2
12967,MAWNIJ,3,3
12968,LOSTOE,3,3
12969,KAMFAI,3,3
12970,VECDIQ,2,2
12971,KUYMEY,3,3
12972,MIYMUE,3,3
12973,SOSGUF,3,3
12974,DEDVEP,3,3
12975,JAKKOY,2,2
12976,TIRDAA,2,2
12977,WENQOV,2,2
12978,XARHED,1,1
12979,NIGYEH,3,3
12980,PUHNUB,2,2
12981,DUCCIO,3,3
12982,VEKYAO,2,2
12983,LEKTED,2,2
12984,IFUQAB,3,3
12985,HATGIS,1,1
12986,LILHOF,2,2
12987,BETLOD,2,2
12988,GAPTUN,2,2
12989,RADLIS,3,3
12990,TIRMIT,3,3
12991,ZANZUJ,3,3
12992,GECHEE,1,1
12993,SIGVEL,2,2
12994,FISLAU,3,3
12995,DOLBUB,2,2
12996,BIJMUD,1,1
12997,INEZUX,3,3
12998,CBYPRH,2,2
12999,VAYVUM,2,2
13000,YUYHIK,3,3
13001,IQEWAD,3,3
13002,LUSZEG,2,2
13003,KOBQUP,2,2
13004,QECDUZ,2,2
13005,PIMDOH,3,3
13006,RUQSOL,3,3
13007,DOJSIF,3,3
13008,PEMVIO,3,3
13009,FEFWIY,3,3
13010,OCILOB,2,2
13011,JEQLID,2,2
13012,MUTMET,1,1
13013,WIBLAU,3,3
13014,IFUJUP,3,3
13015,VEXSOG,2,2
13016,ALEZAT,2,2
13017,OXEXOF,3,3
13018,EQUKEI,2,2
13019,PEQCUK,1,1
13020,GAGBUO,3,3
13021,UMIPAJ,2,2
13022,HOSHII,3,3
13023,IYIPEL,3,3
13024,WEKYAO,2,2
13025,XUPQEF,2,2
13026,FENDOT,2,2
13027,LIBHOT,2,2
13028,KADQAH,3,3
13029,ONEZIS,3,3
13030,ADOBUT,1,1
13031,LACSEN,2,2
13032,CEZREF,2,2
13033,POZYUA,3,3
13034,SEKREF,2,2
13035,PAGWIF,3,3
13036,EDEKUV,2,2
13037,LIJKOE,3,3
13038,XACCOV,3,3
13039,WAWTOD,1,1
13040,UGEDOZ,1,1
13041,GIVMEF,3,3
13042,YIYTUW,1,1
13043,BEXTEE,3,3
13044,YEVGIS,2,2
13045,IHAVUK,3,3
13046,ODIWIJ,2,2
13047,OBIPEU,2,2
13048,GUTKIR,3,3
13049,UGILAX,2,2
13050,NOSZIE,3,3
13051,FAJGUT,2,2
13052,CETLOD,1,1
13053,XARQIR,3,3
13054,DUSROA,1,1
13055,YIKXEW,3,3
13056,LIFCAG,3,3
13057,RIGVEL,3,3
13058,SAWZUO,2,2
13059,FUVJOW,2,2
13060,LANJUI,3,3
13061,WUMQEB,2,2
13062,BOWLAA,2,2
13063,NADQUG,2,2
13064,YOFZID,3,3
13065,KEYFAW,2,2
13066,FERMAS,3,3
13067,GARWIG,2,2
13068,XEZQOI,2,2
13069,ATABAY,3,3
13070,WEBWOP,3,3
13071,OSEHAW,2,2
13072,BACYIO,3,3
13073,XELSOX,3,3
13074,AVOCUK,3,3
13075,GAGGIE,1,1
13076,KARCEM,1,1
13077,AMOFUD,2,2
13078,COMSUS,3,3
13079,TAVYIY,1,1
13080,GIKGIT,2,2
13081,FIQFUI,2,2
13082,JILJIA,2,2
13083,BINTEX,3,3
13084,KEZJIK,2,2
13085,MOYVIF,2,2
13086,LOFCIV,3,3
13087,FIDVUK,1,1
13088,TUYBOF,2,2
13089,LOLTUC,3,3
13090,WASDUR,2,2
13091,BOKPUP,3,3
13092,KICLUD,2,2
13093,ERIDAK,2,2
13094,OKUZOL,3,3
13095,USONIB,2,2
13096,QIJFUM,1,1
13097,ODEAMO,1,1
13098,ZURYAM,3,3
13099,ATOREH,2,2
13100,WUPBEQ,2,2
13101,QALVOO,3,3
13102,PIWNAL,1,1
13103,XOVKOJ,3,3
13104,ZIPJUG,3,3
13105,YIQWUQ,2,2
13106,RAZHUY,2,2
13107,LERRAC,3,3
13108,APECAB,2,2
13109,LIWVAR,3,3
13110,ILISOM,3,3
13111,MABLUX,1,1
13112,CEQHUB,3,3
13113,CUHWIL,2,2
13114,FORJUS,3,3
13115,KOLFUO,3,3
13116,WUTYOA,3,3
13117,WASHAZ,3,3
13118,WAGWUZ,3,3
13119,NIBHEO,2,2
13120,QUHYUO,3,3
13121,WUXFAY,3,3
13122,MANJUI,1,1
13123,IDAXAO,3,3
13124,ITUYIH,2,2
13125,AMAMEG,3,3
13126,TUCSUG,2,2
13127,DOLWOT,3,3
13128,AROLEA,1,1
13129,QAHZEE,2,2
13130,TODXAN,3,3
13131,YUMRAA,3,3
13132,YIBQOQ,2,2
13133,DURSUG,3,3
13134,HUXPEX,3,3
13135,HESTIL,3,3
13136,KUDWOW,3,3
13137,KENPAV,3,3
13138,YEHVOX,3,3
13139,LEYZOH,3,3
13140,NIHTIK,3,3
13141,XUQLOK,3,3
13142,DUJJAV,2,2
13143,LUTCIO,3,3
13144,OJABEI,2,2
13145,CIMFEK,3,3
13146,ZAYPEW,3,3
13147,VIMCUR,3,3
13148,WIMQIU,2,2
13149,WIKWUK,3,3
13150,PETGOM,3,3
13151,OLOKEH,2,2
13152,AXUTES,3,3
13153,ZAJDOD,2,2
13154,TEGFIX,3,3
13155,WOJSUJ,2,2
13156,NONWOE,2,2
13157,ZOHJIR,3,3
13158,DEDVIS,2,2
13159,JIXGOM,1,1
13160,REKBOY,3,3
13161,JEDLAF,1,1
13162,LUJKOQ,3,3
13163,WEQMIO,2,2
13164,XOBFIF,3,3
13165,NUWDUE,1,1
13166,IZIXOF,3,3
13167,QOLWOD,1,1
13168,SIXMES,2,2
13169,QOVJAM,2,2
13170,QEGZOT,2,2
13171,FATCEJ,3,3
13172,WEYGAK,3,3
13173,BERXAA,2,2
13174,CAVYAZ,1,1
13175,JOHXOV,3,3
13176,LINNAY,3,3
13177,JIQRUW,3,3
13178,SOBPAC,3,3
13179,SAKFOB,2,2
13180,FUGHAS,3,3
13181,ZUKMUN,2,2
13182,HOSFIF,2,2
13183,DONJUN,2,2
13184,EMAVIY,2,2
13185,NUGGOL,3,3
13186,VOFNAI,1,1
13187,RORQAQ,3,3
13188,LIDLER,3,3
13189,AVULIN,2,2
13190,MOSZOJ,2,2
13191,OPIFID,3,3
13192,NIWVEU,3,3
13193,KOMGAU,3,3
13194,MIRPOS,3,3
13195,RATDOH,2,2
13196,PIPGED,3,3
13197,VIDMUQ,3,3
13198,WOLPUI,1,1
13199,MCYSCO,2,2
13200,KAPLAO,1,1
13201,YEXNOH,3,3
13202,YAYGAJ,2,2
13203,LEXGIF,3,3
13204,WOWBOB,3,3
13205,ELOMEZ,2,2
13206,EDOWUQ,2,2
13207,WESBAY,1,1
13208,UBITEH,2,2
13209,TEJDOE,3,3
13210,DOXDAW,1,1
13211,QUBYET,3,3
13212,BAXBUZ,2,2
13213,RUNVEC,3,3
13214,XIWVAB,2,2
13215,XIZHUK,1,1
13216,VAHZUZ,3,3
13217,DEPRIA,1,1
13218,SOLYID,3,3
13219,OGOGUN,2,2
13220,JAZWIR,3,3
13221,RURHIV,1,1
13222,DEMFOT,3,3
13223,KAMFOU,2,2
13224,HIVPEI,2,2
13225,JOGRED,2,2
13226,RISKEK,3,3
13227,GISNUR,3,3
13228,OVIFAB,3,3
13229,PAKFEN,2,2
13230,XIYFES,2,2
13231,NABYIA,2,2
13232,KAFGIK,1,1
13233,QOTLAN,3,3
13234,RENTIO,2,2
13235,JAHWOE,2,2
13236,YEPMOY,2,2
13237,CAGKEA,2,2
13238,LEPDIW,2,2
13239,CAHHEY,1,1
13240,LUZMIE,3,3
13241,COPYUB,3,3
13242,UTANUA,2,2
13243,LAXSOV,2,2
13244,LEHQIY,3,3
13245,SIQJAF,3,3
13246,QUHKEK,3,3
13247,DEMDUX,2,2
13248,ERUMAG,1,1
13249,GEGMIQ,2,2
13250,DOXCEY,3,3
13251,LEYZAT,2,2
13252,TIJQOS,3,3
13253,DAWFOX,3,3
13254,QOPYEZ,1,1
13255,FIPWEG,2,2
13256,BUTYOF,1,1
13257,VOFPIQ,3,3
13258,WUNCIR,2,2
13259,PENZOX,2,2
13260,NANFEQ,3,3
13261,ANEGIK,2,2
13262,VOMFOU,3,3
13263,IPORUA,3,3
13264,XABGEN,2,2
13265,QOXZEK,2,2
13266,HEFTAN,2,2
13267,JISXAK,2,2
13268,REYROE,3,3
13269,DOQZIT,3,3
13270,GICXUM,3,3
13271,BUCQEW,2,2
13272,QOMJEI,1,1
13273,ALECAV,2,2
13274,GEXVEM,2,2
13275,KETSIL,1,1
13276,GOGQIC,2,2
13277,HUYZAD,2,2
13278,XEHMUV,3,3
13279,NIQKOQ,3,3
13280,WEMSEM,1,1
13281,TECCIO,3,3
13282,BILKEN,3,3
13283,HBUPPT,3,3
13284,XUWTUF,3,3
13285,ESEBUZ,2,2
13286,WAYJIR,3,3
13287,BEBWOW,1,1
13288,LIMPUU,3,3
13289,KEMKES,2,2
13290,LUVLOE,2,2
13291,IRIKUP,3,3
13292,NUBQIM,3,3
13293,YUJPUO,2,2
13294,RENJAW,3,3
13295,CABTIJ,3,3
13296,HAZGEU,2,2
13297,PUHKEK,2,2
13298,YAVJOV,1,1
13299,WAHXOV,3,3
13300,PAYVER,2,2
13301,VEVDAD,3,3
13302,FAPHIQ,3,3
13303,COFPEU,3,3
13304,WALJOL,2,2
13305,GETNOL,3,3
13306,FOYYAV,3,3
13307,FASSAW,3,3
13308,HAJHIK,2,2
13309,IBEZAS,3,3
13310,FOGQIC,3,3
13311,ACOBIE,1,1
13312,ETUSAN,1,1
13313,TEJTIN,1,1
13314,SEZWOL,2,2
13315,VAVGEF,2,2
13316,ROQSEV,3,3
13317,AKOMAP,2,2
13318,WIHPAE,3,3
13319,BOXVAL,2,2
13320,DODXUQ,2,2
13321,EBOLIR,2,2
13322,GACRAE,2,2
13323,CAMGON,3,3
13324,QEFWAZ,3,3
13325,YAMDEV,1,1
13326,DEVSEC,2,2
13327,HADVUD,3,3
13328,QIDQOK,3,3
13329,SUGMEO,2,2
13330,TATDEY,3,3
13331,PIKLEC,3,3
13332,IYAVAF,2,2
13333,PUZKUQ,3,3
13334,UGOCOJ,3,3
13335,OTULUL,3,3
13336,JEVKUR,3,3
13337,WIRFIP,3,3
13338,QAYSOB,2,2
13339,SIXFAG,3,3
13340,DOLWUZ,3,3
13341,VAWXAU,2,2
13342,BISNUO,2,2
13343,KIHTEB,2,2
13344,YACVON,3,3
13345,CINQAT,3,3
13346,HUPHIJ,1,1
13347,TIYWAA,2,2
13348,HIXBOF,3,3
13349,WICTOT,1,1
13350,XOLTAV,2,2
13351,OKEPEA,2,2
13352,QUHWAR,2,2
13353,XAXVIB,3,3
13354,CIGVEV,3,3
13355,OWAGUQ,2,2
13356,FEGFOM,1,1
13357,XAXQOD,3,3
13358,DOSNAB,3,3
13359,TUTLEB,3,3
13360,TAJREC,2,2
13361,WOYGEW,3,3
13362,TOKBUQ,3,3
13363,WIWNEV,2,2
13364,XANSOU,1,1
13365,ACXMPD,3,3
