,id,xyz,bo
14657,KAYTUC,2,2
14658,IDAREK,2,2
14659,VERBAV,3,3
14660,OYAKAB,3,3
14661,YOXHAV,1,1
14662,EREFIR,2,2
14663,WOFTOE,1,1
14664,UJIQEM,1,1
14665,YAFJUM,2,2
14666,XEVTAV,3,3
14667,KARYEJ,2,2
14668,BUZTAU,1,1
14669,YEBYIQ,3,3
14670,DIRKAS,1,1
14671,OVETAL,3,3
14672,IZINUB,3,3
14673,LIQXAL,2,2
14674,RATNEG,1,1
14675,KASTIL,1,1
14676,HINHIY,2,2
14677,MAHSUM,2,2
14678,YOVHAS,2,2
14679,PASPEE,2,2
14680,CEQYEC,3,3
14681,WURBUI,2,2
14682,BAMTIW,1,1
14683,DUGNUO,1,1
14684,OGOFOG,2,2
14685,JIMMAT,2,2
14686,KURXOL,3,3
14687,LAXPOS,3,3
14688,QAVVEO,2,2
14689,AJIHEH,3,3
14690,GOFTUQ,2,2
14691,UHECIU,3,3
14692,OHIJUK,2,2
14693,QUWTOT,3,3
14694,HEXXOX,2,2
14695,XECHUK,3,3
14696,HUQMAJ,1,1
14697,LAXGOI,2,2
14698,AXOJEC,3,3
14699,QEWFED,3,3
14700,DASPIA,1,1
14701,QIWZOO,2,2
14702,NIVXIA,1,1
14703,WIKQEP,3,3
14704,QUXPIJ,1,1
14705,DIXYAL,2,2
14706,OREYIU,3,3
14707,NAXLUT,2,2
14708,LICDUX,2,2
14709,REZCOS,1,1
14710,BAXCOS,1,1
14711,CPIFEF,2,2
14712,GEQKOC,2,2
14713,SONBAZ,3,3
14714,ROBCER,3,3
14715,QARDEU,3,3
14716,BILHEK,2,2
14717,XIWYUX,2,2
14718,PEXKIP,3,3
14719,HENJIU,3,3
14720,CEJNAJ,2,2
14721,DEPTUN,1,1
14722,KENTII,1,1
14723,VOBVIT,3,3
14724,ZIQQOF,2,2
14725,NONJEG,2,2
14726,GUPZEY,2,2
14727,DULSAE,2,2
14728,HISLIG,3,3
14729,JEXHAW,3,3
14730,AMIJOV,2,2
14731,VOHMAI,2,2
14732,COFDEJ,3,3
14733,JUGQAG,1,1
14734,ZIZGIB,3,3
14735,WAKGAS,1,1
14736,CAMTIW,3,3
14737,MASFIW,2,2
14738,KOCJOF,1,1
14739,GUGBIT,3,3
14740,IHEKOW,3,3
14741,ROZVEK,1,1
14742,YACYOQ,2,2
14743,NUHRUG,1,1
14744,LEFBOR,1,1
14745,PIVLUD,2,2
14746,ADOCAA,2,2
14747,WANZUK,1,1
14748,OXEKEK,1,1
14749,MEFWUS,1,1
14750,RONBAZ,2,2
14751,ITAYAE,1,1
14752,PEWZUO,3,3
14753,GEKFEI,2,2
14754,VINPAC,3,3
14755,IWAZUB,2,2
14756,VOLHAI,1,1
14757,NAVGEW,2,2
14758,XITYIL,3,3
14759,IBEWOE,2,2
14760,FESXUA,1,1
14761,ILUYOD,3,3
14762,WULFIT,3,3
14763,BZPENI,3,3
14764,QIGKIA,2,2
14765,SUFFAC,2,2
14766,SEWSUI,2,2
14767,PIFVAD,2,2
14768,LIGMAP,2,2
14769,WUZDIE,1,1
14770,KITRIR,3,3
14771,DOXNIP,3,3
14772,WIFQUB,1,1
14773,PICNEU,1,1
14774,MAFFAB,2,2
14775,HEHGIN,3,3
14776,YUWNUA,3,3
14777,HEYLAC,1,1
14778,CAHREI,3,3
14779,QEFZAG,1,1
14780,YAFSUX,1,1
14781,BUWSUI,3,3
14782,ZEXMIB,1,1
14783,LUDQOS,3,3
14784,BAPLUA,3,3
14785,ZOLGUE,3,3
14786,FADSUY,1,1
14787,TASREM,1,1
14788,BUWDUS,3,3
14789,RIZVAY,2,2
14790,LACWAR,1,1
14791,FESVUY,1,1
14792,NAPMAU,1,1
14793,NIFWIK,1,1
14794,VIVPUP,1,1
14795,ECIPOW,2,2
14796,TANJUO,2,2
14797,LUHWOB,3,3
14798,IKUKOR,1,1
14799,LEGFEJ,3,3
14800,BIMYUR,2,2
14801,UVOLOJ,1,1
14802,MUVCUC,1,1
14803,ZISPEW,2,2
14804,QIQPIR,3,3
14805,ZUJTUT,2,2
14806,DEFCAU,2,2
14807,BEXPAY,3,3
14808,ASOZEN,3,3
14809,HICQUJ,1,1
14810,TEGNUO,1,1
14811,FELVOH,2,2
14812,YADPIF,3,3
14813,DESSAW,2,2
14814,DOYQUE,1,1
14815,CAPNOZ,3,3
14816,XAQRUC,1,1
14817,WUQLIE,3,3
14818,VUFJOX,2,2
14819,XARWUJ,1,1
14820,AXUGAB,3,3
14821,JETYOW,3,3
14822,WISJEQ,3,3
14823,VEYSOH,3,3
14824,ZOLLET,3,3
14825,UFUQUK,2,2
14826,LOCVOR,3,3
14827,ETUNEP,1,1
14828,GESVUY,2,2
14829,CAGVAH,2,2
14830,MUGTOZ,2,2
14831,PEKSUT,3,3
14832,WITCOR,3,3
14833,SERLUA,1,1
14834,TEWSEV,3,3
14835,QAVSUF,1,1
14836,UKUCIP,1,1
14837,KOGHET,3,3
14838,MUVQID,2,2
14839,SOTQOK,2,2
14840,SOWCOX,1,1
14841,PIQPIR,3,3
14842,DOKSII,2,2
14843,VOGLUA,3,3
14844,RULJEP,1,1
14845,EJEKAH,2,2
14846,VAMQUZ,1,1
14847,DOPZEO,3,3
14848,BIPFAI,3,3
14849,EDAZUI,1,1
14850,LINZOZ,2,2
14851,NEFBIJ,3,3
14852,SESZOJ,1,1
14853,YECSOR,1,1
14854,GAFYAR,1,1
14855,HOXDAA,3,3
14856,QOYZIP,3,3
14857,XULRAY,3,3
14858,FEZVUB,1,1
14859,BASLIU,1,1
14860,ICOKUI,3,3
14861,NIVVIY,2,2
14862,BIFDAX,2,2
14863,GUTXOK,2,2
14864,QAGMEU,1,1
14865,FIVWIU,1,1
14866,KOCFUE,1,1
14867,MIKRAC,1,1
14868,OWOFUD,3,3
14869,FUGRAC,1,1
14870,IKUBEX,2,2
14871,CAZRAA,1,1
14872,MOTWOI,3,3
14873,HUBWEJ,1,1
14874,QOCNOL,3,3
14875,RASGAX,1,1
14876,KULGIH,3,3
14877,SOSHAK,3,3
14878,LIWKIO,2,2
14879,ETAZAA,2,2
14880,BUGYEJ,1,1
14881,ZUTNAF,3,3
14882,JIQTEL,1,1
14883,PACXAV,3,3
14884,XANGUS,1,1
14885,UWOYOW,2,2
14886,KOBWIH,1,1
14887,NARKAV,2,2
14888,BIRGES,1,1
14889,MEXJIL,2,2
14890,WURLUQ,1,1
14891,OSOPIX,2,2
14892,LENZUZ,2,2
14893,XUHWAY,2,2
14894,MEMZIN,2,2
14895,VULXOP,2,2
14896,FELQIY,3,3
14897,IFAFEA,3,3
14898,NIYPUK,1,1
14899,XAJGIY,3,3
14900,ITELIE,3,3
14901,PETFUS,1,1
14902,QAJTUR,2,2
14903,QETTIT,2,2
14904,IDUVIM,3,3
14905,BUQBIZ,3,3
14906,VURGEW,3,3
14907,HAMBON,2,2
14908,HOBPEU,2,2
14909,ZAQYOI,2,2
14910,HAKHEG,3,3
14911,PAXQOX,3,3
14912,CAMSAM,3,3
14913,IWOXAW,1,1
14914,UCUKEK,2,2
14915,HEZPOT,3,3
14916,JIQZIW,1,1
14917,TARHIF,3,3
14918,GIQPOM,1,1
14919,SUHDUV,3,3
14920,YIDVIQ,1,1
14921,DURROY,3,3
14922,TEWZOK,3,3
14923,ZUGTIE,2,2
14924,KAVYUC,3,3
14925,NIHNEX,3,3
14926,BAWGEN,1,1
14927,IZUKAQ,2,2
14928,TEGYUB,3,3
14929,ETOSIQ,2,2
14930,NINCIW,2,2
14931,ZIRCAI,3,3
14932,LUXCUF,1,1
14933,JEXHOK,3,3
14934,EZONUE,3,3
14935,LEPYOV,3,3
14936,JAWMUS,2,2
14937,LIJVEG,3,3
14938,RAJVEE,3,3
14939,JEMVAZ,2,2
14940,TAKNOI,1,1
14941,SOJNEL,3,3
14942,KASSAA,2,2
14943,MUNDIJ,1,1
14944,ACOFAZ,2,2
14945,JIRVAK,3,3
14946,WAVSIZ,1,1
14947,SIWSAU,2,2
14948,ZELLUZ,3,3
14949,IBUZUC,3,3
14950,NEVDOI,2,2
14951,BOFCOO,3,3
14952,HAHQUE,3,3
14953,TETXID,1,1
14954,WIRPIZ,2,2
14955,LUQQIZ,3,3
14956,ZERFEK,2,2
14957,AGOBAA,3,3
14958,BAJMIK,3,3
14959,JEYRAH,2,2
14960,AXACAG,1,1
14961,BOSQUV,2,2
14962,VEBZAF,2,2
14963,CEPDAE,3,3
14964,NORHUZ,3,3
14965,RAMFAO,3,3
14966,TUSCIW,1,1
14967,ROJRUG,2,2
14968,XOKREV,3,3
14969,NAVNAA,3,3
14970,DUXWOK,2,2
14971,ERACEF,3,3
14972,JIPGAR,3,3
14973,CERYUT,2,2
14974,RECBAF,2,2
14975,DIZJUR,1,1
14976,KOVVUP,1,1
14977,OCIVAY,2,2
14978,BUKCUG,2,2
14979,HOBNOE,2,2
14980,PEWFIG,1,1
14981,CATBEG,3,3
14982,JITKIG,2,2
14983,DAFPAC,2,2
14984,BOJGUE,3,3
14985,KEMHIU,1,1
14986,BOSFUL,2,2
14987,DEGWAR,1,1
14988,NEQZEP,3,3
14989,PIYZAA,2,2
14990,ROKDOL,3,3
14991,NATDUJ,1,1
14992,DIFHIL,3,3
14993,LEXSEM,1,1
14994,VALGOF,2,2
14995,SITZUT,3,3
14996,ALOGUF,3,3
14997,NEPPOP,3,3
14998,PARSIL,3,3
14999,GUPSAO,1,1
15000,LASHIX,2,2
15001,YUYNUD,1,1
15002,GEVKAV,1,1
15003,DURPUB,2,2
15004,EPUMAE,2,2
15005,SIKZOE,2,2
15006,ZIDFEA,2,2
15007,VADDOW,3,3
15008,KISYUI,2,2
15009,BERBAF,1,1
15010,VABYED,3,3
15011,BIHCED,2,2
15012,HOFKOE,3,3
15013,TAYKUC,2,2
15014,XUCXIC,1,1
15015,TAZYUP,3,3
15016,LAXGAU,3,3
15017,NOZKUK,2,2
15018,BUJRIJ,2,2
15019,GOGBAF,2,2
15020,AYOHIG,2,2
15021,QIZDUZ,1,1
15022,MIJVEG,2,2
15023,ZODFIH,1,1
15024,HOQXUI,2,2
15025,TUXBIY,2,2
15026,MIBNUK,1,1
15027,TALKUM,2,2
15028,SUFCUR,2,2
15029,QORLIS,3,3
15030,CAWKUI,1,1
15031,ZERHOW,2,2
15032,MORZEA,2,2
15033,AROTUY,2,2
15034,FEDPUC,3,3
15035,KALXON,2,2
15036,EDOXIG,2,2
15037,HEGZEA,3,3
15038,OTUQAX,3,3
15039,XOSYIO,2,2
15040,DEKVAU,1,1
15041,KAKVAT,3,3
15042,HEHRUH,3,3
15043,UROHIV,1,1
15044,YOZNIN,1,1
15045,PARJAU,3,3
15046,IHUDIZ,2,2
15047,EYEQII,2,2
15048,JODCOV,2,2
15049,EJUJEB,1,1
15050,MIKLOK,3,3
15051,SAKLOI,1,1
15052,YUKYUY,1,1
15053,ZOQQOL,2,2
15054,NUZYIR,2,2
15055,DUJPIJ,1,1
15056,YIYLEX,2,2
15057,KEFWAT,2,2
15058,RAMVAC,1,1
15059,BABWAC,2,2
15060,GIRLEB,2,2
15061,LAYSEJ,1,1
15062,MEXDAX,3,3
15063,QIYMET,3,3
15064,VIQLAJ,2,2
15065,BAWKUI,2,2
15066,HAGBUQ,1,1
15067,MIKNUP,2,2
15068,XOLKOY,2,2
15069,HEDXAQ,3,3
15070,NAWSOT,2,2
15071,BIHTAQ,3,3
15072,EREHOZ,3,3
15073,HEDVOB,2,2
15074,MAHFEH,2,2
15075,AWUSIX,1,1
15076,TIWJUG,1,1
15077,NEXVUL,1,1
15078,YOPBAI,2,2
15079,YILRIV,3,3
15080,JAHMIR,3,3
15081,AKONIY,3,3
15082,RAZYOK,1,1
15083,HIRHEX,2,2
15084,BISHUI,1,1
15085,WILFOP,2,2
15086,CAFKOJ,2,2
15087,QUGRAL,3,3
15088,PBIUCU,3,3
15089,NEKWIJ,3,3
15090,WACDIN,3,3
15091,ROGGUP,3,3
15092,CIZHUR,3,3
15093,OHALAK,3,3
15094,MATFAR,3,3
15095,FAYGUK,3,3
15096,UZELOB,3,3
15097,NEXJEG,3,3
15098,TAVMOV,2,2
15099,MIVJUY,3,3
15100,YATXEY,3,3
15101,EWUZUU,1,1
15102,MAFXOJ,1,1
15103,XOYKIG,1,1
15104,QISHEF,1,1
15105,BOVGUP,3,3
15106,GARDIN,3,3
15107,IKULOS,1,1
15108,PUDLUW,3,3
15109,NINCOG,1,1
15110,JUSLEO,3,3
15111,XANLAZ,3,3
15112,XAKZES,1,1
15113,ILEXEE,2,2
15114,FEMLES,1,1
15115,YOJXIF,1,1
15116,REYFEI,2,2
15117,NAWTIR,2,2
15118,NIDXEE,2,2
15119,MIBBAC,3,3
15120,WAVDOP,3,3
15121,JIPPEG,2,2
15122,PEBTUN,3,3
15123,VEVPIW,3,3
15124,REXKIO,3,3
15125,DOLZEM,1,1
15126,BAYWEG,2,2
15127,WUJRAV,3,3
15128,MUXDUG,2,2
15129,YATVIB,2,2
15130,ICOGEN,2,2
15131,WECGOD,3,3
15132,SOYZEL,3,3
15133,QOKMIM,2,2
15134,ZETBEI,3,3
15135,BESJUE,1,1
15136,NUFPEJ,3,3
15137,ARAXAT,3,3
15138,NOZLUJ,3,3
15139,DATPAS,2,2
15140,OFATAU,1,1
15141,KOWWIF,1,1
15142,CEJNIQ,3,3
15143,AXAZII,1,1
15144,HECTUG,3,3
15145,WIDGUM,2,2
15146,XAXBUT,1,1
15147,OZIGIP,1,1
15148,XAVNAN,1,1
15149,LODQOM,1,1
15150,TAXZOI,2,2
15151,QEHSOP,1,1
15152,TUQGUH,2,2
15153,NAZFID,2,2
15154,BUTJAD,2,2
15155,VEKFUN,3,3
15156,YAKFUO,3,3
15157,JUDMEC,3,3
15158,NATHEZ,1,1
15159,MOXVON,1,1
15160,FEKDUV,3,3
15161,XIRMAN,2,2
15162,YECDIX,1,1
15163,OLUKEL,1,1
15164,TAMJOK,1,1
15165,FEXRIJ,2,2
15166,IFIRAR,3,3
15167,OLOXEV,1,1
15168,UDACEL,1,1
15169,CAHRAF,3,3
15170,DULVUC,3,3
15171,TAPWAK,3,3
15172,PIHVIM,1,1
15173,WAVMEM,3,3
15174,LAHZUT,1,1
15175,MOBBIR,3,3
15176,TAGZUX,2,2
15177,ZUJHAP,3,3
15178,EJISOF,1,1
15179,LODVIK,2,2
15180,MANNUM,2,2
15181,FIKSOL,1,1
15182,FIFCUV,2,2
15183,LAVPEE,3,3
15184,ZEQJIO,3,3
15185,NEMDOB,1,1
15186,GIBDOM,2,2
15187,ZOQFOA,3,3
15188,XIZWOV,3,3
15189,CEPCAD,3,3
15190,PAHWOK,2,2
15191,HEVXEN,2,2
15192,ZEPPES,3,3
15193,EFAPUW,3,3
15194,GUTQAN,2,2
15195,GAPROF,3,3
15196,DUFVIL,1,1
15197,FORNUW,3,3
15198,BITZIP,2,2
15199,LIHWEE,2,2
15200,LOQQIS,2,2
15201,WUPHIY,3,3
15202,WIBQOO,3,3
15203,ULUVED,2,2
15204,ORUVOO,2,2
15205,PAZNEJ,2,2
15206,FUPTAN,2,2
15207,QARTIM,2,2
15208,YICFIC,3,3
15209,MOZWIK,1,1
15210,DNMENC,2,2
15211,ENUYET,2,2
15212,NERVIT,1,1
15213,NALVUR,1,1
15214,WAYWIC,3,3
15215,IXEPEI,3,3
15216,DEFJOP,3,3
15217,HOVMOV,3,3
15218,KUDMEC,2,2
15219,IQEDAM,1,1
15220,VIHVUF,3,3
15221,GEKDUV,2,2
15222,AVIQOM,2,2
15223,FEHSIX,2,2
15224,TOQKEQ,3,3
15225,XUCMUE,3,3
15226,WOSJIX,3,3
15227,NIFNAR,2,2
15228,QARCIW,3,3
15229,QOYDEP,2,2
15230,TEFQAA,1,1
15231,SINLOT,3,3
15232,POHVAK,2,2
15233,ASEVIF,2,2
15234,SADFEL,3,3
15235,KUJSOA,1,1
15236,SIGNUT,3,3
15237,DUSTUI,3,3
15238,PIJNAA,3,3
15239,MOQQIS,1,1
15240,RIVYOM,2,2
15241,QAYRIU,3,3
15242,NIJVIL,3,3
15243,ROCBUG,1,1
15244,YUGMIX,3,3
15245,TIHDAR,3,3
15246,GUTVEW,1,1
15247,XOGMOV,3,3
15248,MAHZUT,3,3
15249,APUFAT,3,3
15250,JEBLIL,3,3
15251,BAQSAO,3,3
15252,DIBDEA,2,2
15253,LIMFEU,2,2
15254,BOJRIC,3,3
15255,DOPTOS,3,3
15256,VIJBIB,3,3
15257,MODVIK,3,3
15258,CUMBIX,3,3
15259,LECVUO,1,1
15260,IMAVAT,3,3
15261,IQIRIK,3,3
15262,GIQNON,1,1
15263,XUDTUN,3,3
15264,BITQUU,1,1
15265,IHIZIL,1,1
15266,QORLEP,3,3
15267,TITJEP,1,1
15268,RIPJEF,3,3
15269,NIMFAR,3,3
15270,KIMCIW,1,1
15271,HABQAF,3,3
15272,SOPHUD,1,1
15273,QISQES,1,1
15274,POBMEB,3,3
15275,NENQEC,2,2
15276,CEHQIP,3,3
15277,LIGDOU,2,2
15278,IHIMIV,2,2
15279,NARNUP,2,2
15280,JAKVOH,3,3
15281,XAQGEF,1,1
15282,TEKJEA,3,3
15283,EZABIS,2,2
15284,TERKEH,1,1
15285,WEMPAG,3,3
15286,PUFQOZ,1,1
15287,KAYSUB,3,3
15288,DETCOY,1,1
15289,NITPBZ,3,3
15290,OTIXAT,1,1
15291,DENPOC,1,1
15292,GIQWAG,3,3
15293,JIXVUH,2,2
15294,SOFJUU,3,3
15295,POQWOI,3,3
15296,PITHIL,2,2
15297,QOBSOR,3,3
15298,IMOMUT,1,1
15299,ICEGUU,2,2
15300,ZALTOY,3,3
15301,TOVNUQ,1,1
15302,LIVFOM,3,3
15303,YOXFIB,3,3
15304,ZIGTOA,2,2
15305,NIEPZF,2,2
15306,ABOTNI,3,3
15307,DABLEY,2,2
15308,BENBOO,3,3
15309,VOHDOL,1,1
15310,QIKZOZ,1,1
15311,UVUFIB,2,2
15312,VUSSOT,3,3
15313,XONVUT,1,1
15314,PAGMNU,1,1
15315,HOQDIA,1,1
15316,GUVNAO,2,2
15317,KIKNEX,3,3
15318,TUZMOS,3,3
15319,RIYDIQ,1,1
15320,YIXVEG,1,1
15321,IYAGOF,3,3
15322,YEBWAE,2,2
15323,JAFZEY,3,3
15324,ITOYEX,3,3
15325,VISDAF,1,1
15326,RULZIH,2,2
15327,OBELAL,2,2
15328,KUTKOC,1,1
15329,HOZROE,2,2
15330,YUKBOW,2,2
15331,BABNAV,3,3
15332,YANBAU,1,1
15333,LOVVAW,1,1
15334,CIZDOF,2,2
15335,QIYTEA,3,3
15336,CERPUM,3,3
15337,YAMPAF,3,3
15338,KUKNIO,2,2
15339,FIDGAE,1,1
15340,FULCIZ,3,3
15341,KAXLEC,2,2
15342,LUCMUU,1,1
15343,IJAZEY,2,2
15344,GIXNOU,1,1
15345,YUCHEL,2,2
15346,MEQZEO,1,1
15347,SAQFOF,2,2
15348,EFORAU,1,1
15349,ROQGAF,1,1
15350,KIVTOA,2,2
15351,DAJQOX,3,3
15352,HESNOL,2,2
15353,XAKSAE,2,2
15354,HELREV,2,2
15355,JANGOX,2,2
15356,DALLEK,3,3
15357,XURDIX,3,3
15358,PULCOR,1,1
15359,ZOMFEP,1,1
15360,DEGPOX,3,3
15361,QAMHOC,3,3
15362,VUGNAO,3,3
15363,NAVPAB,2,2
15364,QANTAC,1,1
15365,RUSFAM,3,3
15366,KUPGEI,3,3
15367,QUZTUB,3,3
15368,JISBIW,2,2
15369,MEXCIB,2,2
15370,DOLZIN,2,2
15371,LUQJUD,3,3
15372,GEXNUU,3,3
15373,WARQEO,2,2
15374,YORTIJ,1,1
15375,BIBHAV,3,3
15376,IGUGIA,1,1
15377,TISTOI,1,1
15378,AWAGAJ,1,1
15379,EWOROA,1,1
15380,KAFZEY,3,3
15381,BOTXUF,3,3
15382,HUJVUD,3,3
15383,VOLCUW,1,1
15384,SIBMEW,3,3
15385,BIPFIR,1,1
15386,TUJLOA,3,3
15387,NAQGAQ,3,3
15388,SOMPEQ,3,3
15389,UHEJEX,2,2
15390,CAJDIE,1,1
15391,OYABOG,3,3
15392,WAXHUA,3,3
15393,CAMCOJ,2,2
15394,RUVYOY,3,3
15395,LIHGOZ,2,2
15396,COBQEQ,3,3
15397,OSELOO,2,2
15398,KECFOO,3,3
15399,IFAXEU,3,3
15400,ENATAP,1,1
15401,XIBKIF,3,3
15402,TEWSOE,3,3
15403,XANLOQ,3,3
15404,VAJTAB,3,3
15405,AFANEC,3,3
15406,CUHXUZ,3,3
15407,PARCET,3,3
15408,BODRER,1,1
15409,ZONJOD,3,3
15410,FUPSIT,2,2
15411,MGSACO,2,2
15412,WIGNOP,3,3
15413,LENFOB,3,3
15414,IHEKIP,3,3
15415,XIGHUQ,3,3
15416,FUYVUR,2,2
15417,MEPRUC,2,2
15418,SUYSEK,3,3
15419,ECEFAV,2,2
15420,QICNOF,1,1
15421,RUQNOJ,1,1
15422,KEGCOO,3,3
15423,DISHEV,3,3
15424,QOXPIC,2,2
15425,TARQOT,1,1
15426,SOLCAX,3,3
15427,GIVNOP,1,1
15428,FIPTAZ,3,3
15429,YIQQAR,3,3
15430,YEYKUJ,1,1
15431,BEXWOS,1,1
15432,ZECFUL,3,3
15433,FEHJIM,3,3
15434,OBOYEJ,2,2
15435,HOVMAJ,1,1
15436,ALIZUQ,3,3
15437,IYICIF,1,1
15438,NUXQII,2,2
15439,EDODUX,2,2
15440,XAPMOQ,2,2
15441,BIJGUX,1,1
15442,SESFUR,1,1
15443,OLUBAZ,2,2
15444,AYAQOG,1,1
15445,HALVEZ,1,1
15446,ACATUT,3,3
15447,BAMVUK,1,1
15448,UKEBAN,3,3
15449,WAHKOH,3,3
15450,DILTOL,1,1
15451,HIBNOX,2,2
15452,DADFOG,3,3
15453,ALUXIO,2,2
15454,VOKVOH,3,3
15455,MAMPOJ,1,1
15456,LIYGUY,3,3
15457,PEDYUU,3,3
15458,CALGIF,2,2
15459,FAVQAY,1,1
15460,YATFAB,2,2
15461,GEHCAX,2,2
15462,KIGFIR,2,2
15463,NAKJIS,2,2
15464,MEBWOI,3,3
15465,PUHVIY,3,3
15466,UTECAZ,2,2
15467,MATSUX,2,2
15468,UZOGOH,3,3
15469,YOWKEA,3,3
15470,IGUNAC,1,1
15471,ECOCAD,2,2
15472,JIQVUD,1,1
15473,TUBVAN,1,1
15474,AXUBUS,3,3
15475,ETUGEI,1,1
15476,FUPVUI,1,1
15477,ECOZOM,3,3
15478,NEMSAD,1,1
15479,HIJSEY,3,3
15480,XIGMIL,3,3
15481,APIXAB,1,1
15482,EWALET,2,2
15483,QAWLOT,1,1
15484,KEQCUE,2,2
15485,BUXKIO,1,1
15486,POJPOT,1,1
15487,BICPUY,2,2
15488,ODUHUR,2,2
15489,BEHVOA,1,1
15490,GICWEX,2,2
15491,XIDXOY,1,1
15492,AVIVEH,2,2
15493,XEDDER,3,3
15494,QORBIK,1,1
15495,WOKVOH,2,2
15496,JAJBOO,3,3
15497,UTAFAZ,1,1
15498,BAMSIV,1,1
15499,RAYLEJ,3,3
15500,IPIGIA,1,1
15501,NUMSUL,3,3
15502,BEDPOP,2,2
15503,HUGQOS,1,1
15504,CERLEQ,1,1
15505,LULREQ,3,3
15506,BOCBAX,3,3
15507,HOJDOZ,2,2
15508,HEGCEC,3,3
15509,GAVJUK,2,2
15510,GOFSUP,1,1
15511,BIYTUY,2,2
15512,VELCEY,1,1
15513,PUDNAG,1,1
15514,FOBZAX,3,3
15515,VEYTUP,3,3
15516,CECBES,3,3
15517,YAZFUB,2,2
15518,JOQQOV,1,1
15519,SIVLOB,2,2
15520,DOPHEV,2,2
15521,ACAZOU,3,3
15522,LUMZAX,1,1
15523,OPIYIW,2,2
15524,NOWNIY,2,2
15525,BODNAK,1,1
15526,WEHMAZ,2,2
15527,IXOKUE,1,1
15528,BICWER,3,3
15529,NATVUD,1,1
15530,CAGDAQ,3,3
15531,RUBVIW,1,1
15532,YOZLIL,1,1
15533,HEKBUY,1,1
15534,KUQQIX,1,1
15535,MUKWOH,1,1
15536,ATOZIU,2,2
15537,SELTEI,2,2
15538,EMUTEN,1,1
15539,WOTZUC,3,3
15540,PUMYUT,2,2
15541,HOGDEQ,1,1
15542,QUMKIS,3,3
15543,MISYUK,3,3
15544,SASYUI,2,2
15545,MIGFAK,3,3
15546,WOCWAP,3,3
15547,TIZFEO,3,3
15548,WAJFIW,3,3
15549,DEQNIX,3,3
15550,ZESKUD,1,1
15551,DEBXUD,3,3
15552,GUSSAR,1,1
15553,XEBLAR,1,1
15554,DIZDEW,1,1
15555,YAFCOZ,3,3
15556,BUTQOX,3,3
15557,CEWVAB,2,2
15558,VITSUP,2,2
15559,FORPEI,3,3
15560,CEHSEQ,3,3
15561,COJWOP,2,2
15562,ASIKET,2,2
15563,FIVLAY,1,1
15564,MUCCOC,2,2
15565,SULVIE,3,3
15566,NAGPOD,2,2
15567,ZAVBED,2,2
15568,FANXEY,3,3
15569,SIRPAK,3,3
15570,OJEJUI,3,3
15571,HIXXER,3,3
15572,MASSAC,2,2
15573,WIPVUP,3,3
15574,IWUYAC,1,1
15575,RAHKOB,2,2
15576,KUNDIH,3,3
15577,GOSMOS,3,3
15578,NEJDUE,3,3
15579,HATQOI,2,2
15580,FUNNOR,1,1
15581,CABLOH,2,2
15582,EPOWUC,3,3
15583,WACXAC,1,1
15584,ZORHEW,2,2
15585,NIMSOV,1,1
15586,OVUYEK,3,3
15587,LUQSOH,3,3
15588,VEXKEQ,1,1
15589,KAGBED,1,1
15590,OVOJEQ,2,2
15591,XIYNEZ,3,3
15592,HUQJUY,3,3
15593,QEMPII,3,3
15594,VASYAQ,3,3
15595,NAFJAG,2,2
15596,ICOKIW,2,2
15597,PAVVUE,1,1
15598,NOGXIQ,2,2
15599,WOYCES,2,2
15600,ZAHSAG,1,1
15601,WALLAA,1,1
15602,GACMAA,2,2
15603,NOZLOD,2,2
15604,CUGWUX,3,3
15605,IMOVUC,2,2
15606,RUPHEP,1,1
15607,BOJYAC,2,2
15608,SOSJEQ,3,3
15609,ZUMZEO,1,1
15610,QIDBOU,3,3
15611,UKEYAN,1,1
15612,SAQHUP,3,3
15613,OXEKUA,1,1
15614,CAWLIV,3,3
15615,NOGQAD,2,2
15616,EWANIB,3,3
15617,SIZHUH,3,3
15618,ECECIY,2,2
15619,LULNAH,2,2
15620,UZIXIM,3,3
15621,WAGSOP,1,1
15622,NIJJAV,1,1
15623,DICLOT,1,1
15624,DERYUV,2,2
15625,UXEDIN,1,1
15626,XIXDOZ,1,1
15627,OKURAN,2,2
15628,TEGKUL,1,1
15629,NURJUF,3,3
15630,CUBDOS,2,2
15631,GODREX,3,3
15632,MUFKAZ,2,2
15633,FISJAS,3,3
15634,VOBDEY,2,2
15635,AHIGOQ,1,1
15636,TIVGAG,2,2
15637,HERVOQ,3,3
15638,LECFEI,1,1
15639,FUQNUC,2,2
15640,HUBBAJ,3,3
15641,UGOGON,3,3
15642,OTUHUH,3,3
15643,VELHAZ,1,1
15644,ABAVAA,3,3
15645,YAJLEA,2,2
15646,JAXPAZ,2,2
15647,EHIKOV,1,1
15648,ZIHNUB,3,3
15649,PAZBID,2,2
15650,BAXQAV,2,2
15651,OHABUV,3,3
15652,ONIMII,3,3
15653,RALLUN,3,3
15654,FAYGOE,3,3
15655,FOPQAD,1,1
15656,OLADOV,3,3
15657,MOMTIR,3,3
15658,CIVYOW,2,2
15659,ANIYOO,1,1
15660,ZEQHIM,2,2
15661,JIQZUI,1,1
15662,KOJQIM,2,2
15663,SAENNJ,3,3
15664,XUJDEM,2,2
15665,ZIDHUS,3,3
15666,GAJZAW,1,1
15667,FIHMAN,1,1
